housing_age,income,bedrooms,households,rooms,house_value
18,3.748,.191211974891357,2.679,6.213,380400
31,7.585,.156086044071354,2.7834179357022,6.45008460236887,380100
22,8.05,.146654445462878,2.48596112311015,7.06911447084233,380000
23,7.7752,.139979859013092,3.17692307692308,7.63846153846154,380000
40,6.91,.209006928406467,2.26704545454545,4.92045454545455,380000
32,6.6188,.156114761981087,2.75263157894737,6.56736842105263,380000
13,5.9676,.138769949396652,2.84961240310078,7.96589147286822,380000
14,1.9949,.414368184733804,2.89065255731922,2.74955908289242,380000
13,8.1111,.127385250128932,3.80327868852459,7.94672131147541,379800
25,5.4968,.198961038961039,2.36078782452999,5.17009847806625,379800
34,4.0474,.178108314263921,2.59033613445378,5.50840336134454,379700
29,8.093,.125632377740304,2.46516853932584,7.99550561797753,379600
33,7.8193,.137215189873418,2.79094076655052,6.8815331010453,379600
42,5.6234,.206516290726817,2.12299465240642,5.33422459893048,379600
22,7.0935,.160287081339713,3.1746835443038,6.3493670886076,379500
29,6.8189,.136354440623103,2.98439937597504,7.71138845553822,379300
35,6.5745,.185601799775028,2.34615384615385,5.69871794871795,379300
39,5.9539,.164655172413793,2.74594594594595,6.27027027027027,379100
27,5.3773,.186440677966102,2.8273381294964,5.8363309352518,379000
22,5.5469,.207903780068729,2.43406593406593,4.7967032967033,378800
18,4.0686,.273300970873786,1.90666666666667,3.43333333333333,378600
8,8.4284,.127520759193357,3.42857142857143,7.52678571428571,378300
11,7.0671,.128325508607199,4.24401913875598,7.64354066985646,378200
21,5.0907,.17724715876478,2.27292263610315,6.23997134670487,378200
36,7.7736,.150234741784038,2.56774193548387,6.87096774193548,378100
49,5.7837,.16053108026554,2.27037037037037,6.13703703703704,378100
28,4.9384,.209480812641084,2.40790960451977,5.00564971751412,378100
34,6.838,.155833559967365,2.81338028169014,6.47359154929578,378000
25,4.7609,.186595949855352,3.32375979112272,5.41514360313316,378000
13,8.3818,.130087789305666,2.99799599198397,7.53306613226453,377600
34,4.5333,.178270509977827,2.70347003154574,7.11356466876972,377300
16,2.625,.229714285714286,1.91082802547771,5.57324840764331,377300
18,6.7248,.142309797482211,3.24214659685864,7.17408376963351,377200
44,5.9544,.160353982300885,2.64859002169197,6.12798264642082,377200
34,3.3621,.204202232435982,2.29152542372881,5.16271186440678,377200
27,5.6383,.163316582914573,2.27383367139959,6.45841784989858,377000
38,5.3261,.173780487804878,2.73248407643312,6.26751592356688,376800
16,5.1786,.162415408641333,3.07857142857143,6.86071428571429,376800
36,4.5625,.187308085977482,2.32827586206897,5.39034482758621,376800
13,4.7179,.217019045954919,2.14912280701754,5.02017543859649,376700
35,5.6413,.173115079365079,2.72074468085106,5.36170212765957,376600
37,5.4351,.160687593423019,2.42081447963801,6.05429864253394,376600
50,5.2519,.219775975280031,1.73713235294118,4.75919117647059,376600
22,8.2159,.140628532670133,3.42783505154639,7.59965635738832,376200
34,7.6144,.139084507042254,2.8459595959596,7.17171717171717,376200
34,5.6494,.152766308835673,2.55696202531646,6.13164556962025,376200
35,4.7319,.201623815967524,2.22222222222222,4.92666666666667,376100
29,3.3669,.234600760456274,1.86910994764398,4.58987783595113,376100
42,1.6228,.282637954239569,2.37931034482759,3.94164456233422,376100
16,7.2477,.157223796033994,2.42138364779874,6.66037735849057,376000
41,5.3184,.165315315315315,2.6112676056338,6.25352112676056,376000
34,3.2109,.27190332326284,2.11678832116788,4.02676399026764,376000
17,6.0137,.165556788753237,2.64965986394558,6.12925170068027,375900
5,7.5847,.144197530864198,3.32107023411371,6.77257525083612,375700
49,6.6009,.149328859060403,2.76315789473684,6.7218045112782,375700
17,6.1228,.149797570850202,3.20634920634921,6.66507936507937,375700
28,9.0055,.128338278931751,2.66011235955056,7.57303370786517,375400
42,5.6228,.166060606060606,2.51953125,6.4453125,375400
10,8.735,.151471984805318,3.01807228915663,6.3433734939759,375300
17,7.75,.137071651090343,2.35897435897436,8.23076923076923,375000
20,6.1244,.164835164835165,3.1304347826087,6.3304347826087,375000
19,5.3269,.1328125,3.60714285714286,9.14285714285714,375000
34,4.5491,.196819085487078,4.04411764705882,7.39705882352941,375000
47,4.3472,.181102362204724,2.42857142857143,6.04761904761905,375000
18,4.2222,.180631578947368,2.84010840108401,6.43631436314363,375000
32,3.7647,.206331045003814,2.20258620689655,5.65086206896552,375000
26,3.75,.222222222222222,2,4.5,375000
16,3.3725,.286871624428749,1.56906534325889,3.98180314309347,375000
48,3.129,.25679012345679,2.44736842105263,4.14473684210526,375000
23,3.125,.169398907103825,4.01515151515152,5.54545454545455,375000
28,3.067,.276110444177671,1.66190476190476,3.96666666666667,375000
26,2.8393,.288056206088993,1.71428571428571,3.6969696969697,375000
29,2.7072,.341955835962145,2.09240246406571,3.25462012320329,375000
22,2.5261,.386709367493995,2.2993762993763,2.5966735966736,375000
31,2.125,.2,3.57142857142857,5.71428571428571,375000
46,.536,.166666666666667,3.33333333333333,9,375000
23,7.642,.136664899257688,3.0882070949185,7.23298178331735,374900
44,5.6271,.161964771588143,2.52735426008969,6.2627802690583,374800
19,4.0238,.16610455311973,3.12876712328767,6.4986301369863,374600
44,5.0754,.202783300198807,1.99793388429752,5.19628099173554,374500
44,4.5278,.208267090620032,2.08974358974359,4.03205128205128,374300
40,3.3333,.23185562965869,2.11721611721612,4.66849816849817,374300
26,7.4056,.128854888835764,2.89230769230769,8.04423076923077,374200
17,5.8324,.164265927977839,3.10196779964222,6.45796064400716,374200
26,4.5352,.199817518248175,2.09210526315789,4.80701754385965,374200
20,7.5813,.13170272812794,3.17223650385604,8.19794344473008,374100
4,8.2653,.141297080454647,3.02497985495568,7.23126510878324,374000
18,8.1248,.13016804481195,3.33926701570681,7.85130890052356,374000
40,5.3377,.177554980595084,2.71828358208955,5.76865671641791,373800
47,4.1699,.211003236245955,1.89862542955326,5.30927835051546,373700
25,7.3693,.152759612869474,2.95796847635727,6.69527145359019,373600
45,5.2099,.178735632183908,2.57516339869281,5.68627450980392,373600
36,3.1146,.26446587537092,1.37329286798179,4.09104704097117,373500
17,5.5919,.177900818488204,3.1010101010101,5.99422799422799,373400
36,5.0796,.165137614678899,2.43718592964824,6.0251256281407,373400
33,4.875,.200795228628231,2.7910447761194,5.63059701492537,373400
36,5.1524,.211354046797085,2.22753346080306,4.98470363288719,373100
43,6.5669,.199801192842942,2.61306532663317,5.05527638190955,372800
28,7.8383,.153503017580687,3.0895008605852,6.55938037865749,372700
26,3.1875,.302461899179367,2.0551724137931,3.92183908045977,372700
15,6.8429,.156689564932941,3.3714859437751,6.13855421686747,372600
30,6.0663,.151529051987768,3.27806925498426,6.86253934942288,372600
25,8.289,.129516397998888,3.05660377358491,6.78867924528302,372400
18,4.3214,.223404255319149,2.04504504504505,5.64564564564565,372300
50,3.8413,.266882183908046,2.32378223495702,3.98853868194842,372200
16,2.6458,.354266211604096,1.68163265306122,2.98979591836735,372200
16,8.0839,.129295678802314,2.97222222222222,7.42171717171717,372000
40,6.939,.136489288182446,2.59902200488998,7.07579462102689,372000
34,5.5767,.15172715347617,3.03757225433526,6.60982658959538,372000
35,6.1648,.166011787819253,2.7816091954023,5.85057471264368,371900
11,8.2364,.182910547396529,2.86290322580645,6.04032258064516,371800
11,8.0287,.123086160312219,3.50961538461538,8.00721153846154,371800
19,5.3339,.169474393530997,3.11546840958606,6.46623093681917,371700
45,4.2411,.178501628664495,2.14130434782609,5.56159420289855,371700
21,4.5682,.172214182344428,2.97435897435897,5.90598290598291,371600
47,5.2598,.164567590260285,2.30585106382979,6.33510638297872,371500
48,4.615,.192647058823529,2.12698412698413,5.3968253968254,371400
42,2.5562,.264806378132118,5.17535545023697,4.16113744075829,371400
37,7.8336,.150900900900901,2.49447513812155,6.13259668508287,371300
25,6.5095,.134920634920635,1.98830409356725,6.63157894736842,371200
17,3.5729,.238947753014249,1.84959349593496,5.5630081300813,370800
15,5.9806,.187915742793792,2.27364864864865,6.09459459459459,370500
40,5.3369,.174199623352166,2.68279569892473,5.70967741935484,370400
16,7.52,.153394255874674,2.27692307692308,7.07076923076923,370200
28,5.678,.166877370417193,2.57777777777778,5.85925925925926,370100
48,4.4375,.184664793255721,2.05934065934066,5.47472527472527,370000
41,3.2061,.287538699690402,1.58383233532934,3.86826347305389,370000
19,7.203,.144444444444444,2.6502808988764,7.20505617977528,369900
9,6.3712,.163860103626943,2.51678832116788,6.76204379562044,369800
29,6.7694,.163124073158675,2.45723684210526,6.65460526315789,369700
46,4.8068,.185107863604732,2.30798479087452,5.4638783269962,369700
29,6.0553,.166802721088435,2.46531302876481,6.21827411167513,369400
39,5.1991,.173464119772845,2.41693811074919,6.30944625407166,369400
35,4.2143,.178121187474583,2.21967963386728,5.62700228832952,369400
21,3.2984,.262407862407862,2.02997858672377,4.3576017130621,369400
30,3.5817,.211923005045786,2.38175046554935,4.98230912476723,369300
32,6.603,.160030627871363,2.56218905472637,6.49751243781095,369200
16,7.5975,.14171974522293,2.25212464589235,7.11614730878187,369100
14,7.3982,.140459363957597,3.26694915254237,7.19491525423729,369100
40,5.5164,.211393596986817,1.88563049853372,6.22873900293255,369100
31,3.0398,.234217985055398,1.81442080378251,4.58747044917258,369100
17,7.8528,.1546875,2.3975,6.4,368900
29,6.8538,.151312116136237,2.45724907063197,6.65799256505576,368900
44,3.6759,.193596986817326,2.25357873210634,5.42944785276074,368800
14,7.9739,.128860843573564,3.66307277628032,8.11590296495957,368700
18,6.9081,.132312651087832,3.05687830687831,8.20767195767196,368700
42,6.7138,.160670625218302,2.30133928571429,6.390625,368600
14,6.5206,.172573189522342,2.36883942766296,6.19077901430843,368500
36,5.0874,.171014492753623,2.61111111111111,5.63725490196078,368500
28,6.1404,.211108040895275,2.19898605830165,4.58681875792142,368400
7,4.9219,.183364839319471,2.26151315789474,6.09046052631579,368400
19,6.7718,.193562807331247,2.71830985915493,5.25117370892019,368300
41,5.012,.226460071513707,1.94883720930233,3.90232558139535,368200
15,6.3256,.157696759259259,2.85420560747664,6.45981308411215,368000
8,7.309,.143192488262911,4.38181818181818,7.74545454545455,367900
28,3.9028,.222984562607204,2.0426638917794,4.85327783558793,367900
32,6.131,.171507607192255,2.42479674796748,5.8780487804878,367800
28,6.1636,.153917910447761,2.16071428571429,6.38095238095238,367700
21,3.7986,.248608137044968,1.74954296160878,4.26873857404022,367700
26,7.4918,.142392012155416,2.75116640746501,7.16485225505443,367600
33,6.7974,.156838143036386,2.89473684210526,5.99248120300752,367600
37,7.3195,.144292708064932,2.54352030947776,7.50676982591876,367500
15,9.0683,.142594054196264,3.78707224334601,7.22623574144487,367400
29,6.8107,.148258478460128,2.48397435897436,6.99358974358974,367400
39,4.5938,.151658767772512,2.33455882352941,6.20588235294118,367400
16,4.4699,.297738227660363,1.89349930843707,3.73029045643154,367400
26,7.912,.137665967854647,2.59445843828715,7.20906801007557,367300
15,5.1508,.202900142810063,1.94684579439252,5.31717289719626,367300
35,7.2315,.142664144825723,2.92263056092843,7.15860735009671,367100
34,6,.152292806058056,2.91436464088398,6.56629834254144,367100
7,3.197,.198860553445469,2.39880952380952,5.48511904761905,367100
40,1.9937,.245659163987138,2.04062909567497,4.07601572739187,367100
26,8.1839,.123040752351097,2.86377708978328,7.90092879256966,367000
18,5.5194,.141063515509601,2.75208913649025,7.54317548746518,367000
36,6.256,.163079470198676,2.88860103626943,6.25906735751295,366900
23,4.4228,.224405191059841,2.31651749389748,4.51423921887714,366900
27,6.9014,.129943502824859,3.03582089552239,7.92537313432836,366800
13,7.3445,.140047961630695,3.22727272727273,7.89772727272727,366700
37,7.0175,.147274206672091,2.38636363636364,6.98295454545455,366700
49,6.2547,.15828677839851,1.9375,5.16346153846154,366700
36,5.0086,.182030338389732,2.66666666666667,5.10119047619048,366700
27,3.8125,.257475083056478,2.20949720670391,5.04469273743017,366700
37,3.5781,.222148541114058,2.2401280683031,4.8281750266809,366700
24,3.1642,.321207221773107,1.53792502179599,3.23539668700959,366700
30,3.1635,.331084337349398,1.73310810810811,3.50506756756757,366700
16,3.0114,.204103671706264,2.01694915254237,7.84745762711864,366700
24,8.7657,.122061030515258,3.07287449392713,8.09311740890688,366300
49,5.482,.171823807790317,2.859375,6.13169642857143,366300
24,5.7128,.199176766521839,2.22087378640777,5.30703883495146,366200
41,5.956,.157608695652174,2.11170212765957,6.85106382978723,366100
27,3.875,.197741837046079,2.24715447154472,5.32845528455285,366100
34,3.6202,.25170811697185,1.60239520958084,4.38203592814371,366100
37,6.1536,.16,3.00607902735562,6.83890577507599,366000
14,4.3594,.197690217391304,3,5.04109589041096,366000
32,8.317,.143869209809264,2.41444866920152,6.97718631178707,365900
43,6.2022,.153005464480874,2.50431034482759,6.31034482758621,365900
44,5.618,.168486739469579,2.36363636363636,6.13397129186603,365900
36,4.7159,.162912912912913,3.19211822660099,6.5615763546798,365900
36,4.3036,.211046709853392,1.92573402417962,5.06563039723661,365900
16,8.1163,.130780894617134,3.15868263473054,7.89820359281437,365800
26,8.1078,.150089766606822,2.89336492890995,6.59952606635071,365700
50,6.884,.153075170842825,2.84142394822006,7.10355987055016,365600
29,4.1071,.198906356801094,2.29633740288568,4.87125416204218,365600
34,2.7279,.320291777188329,1.74717832957111,3.40406320541761,365600
26,7.0469,.157308584686775,2.65160349854227,6.28279883381924,365500
12,6.4242,.173553719008264,2.63250366032211,6.20058565153734,365500
35,6.0936,.155086848635236,2.64171122994652,6.46524064171123,365400
44,4.9375,.164158686730506,2.37130801687764,6.16877637130802,365200
35,5.3738,.158869847151459,2.4865671641791,6.44477611940299,365100
38,6.5254,.144917812814492,2.4324942791762,6.82151029748284,365000
27,5.1496,.215384615384615,2.00560747663551,5.22429906542056,365000
39,4.5075,.198448448448448,2.29172141918528,5.25098554533509,364900
39,3.4559,.224844398340249,2.22530120481928,4.64578313253012,364900
8,5.6445,.197641948495191,2.03588516746412,7.71052631578947,364800
30,6.9324,.139979159430358,2.67874396135266,6.95410628019324,364700
34,4.2989,.21986353297953,2.08711433756806,4.78765880217786,364700
24,4.1656,.222564893343613,1.88915662650602,4.68795180722892,364700
45,2.3333,.212585034013605,2.06578947368421,5.15789473684211,364700
24,5.2017,.174911660777385,2.47619047619048,6.21978021978022,364600
26,6.6657,.139709122961657,2.93290734824281,7.24920127795527,364500
26,3.358,.264018104098567,1.83957219251337,4.25347593582888,364500
31,4.1661,.201924759405074,2.44578313253012,5.29657089898054,364400
15,6.7606,.153598713309208,2.87080103359173,6.42635658914729,364300
28,3.1625,.289966923925028,2.02142857142857,4.31904761904762,364300
24,4.072,.206683168316832,2.69625246548323,4.7810650887574,364200
34,4.1842,.161781946072685,2.5843621399177,7.02057613168724,364000
39,2.7039,.250932835820896,1.78758949880668,5.11694510739857,364000
38,5.0596,.187800480769231,2.35056542810985,5.37641357027464,363900
26,7.3522,.151503319016009,2.96437659033079,6.51653944020356,363800
46,4.7875,.237473535638673,1.75373134328358,4.22985074626866,363800
32,4.5987,.222418670438472,2.45880149812734,5.29588014981273,363800
33,4.2232,.175558077941733,2.37704918032787,6.18969555035129,363700
19,8.051,.128948346339651,3.15300546448087,7.35245901639344,363600
44,6.8197,.167288225892381,2.740625,5.865625,363600
36,5.8642,.151116951379763,3.28640776699029,7.38834951456311,363500
44,5.5941,.168842471714534,2.35833333333333,6.38333333333333,363500
5,5.3705,.170188785573401,2.94194756554307,6.64606741573034,363500
20,4.2333,.171003717472119,3.36866359447005,6.19815668202765,363300
14,7.2648,.130305286671631,3.53260869565217,7.29891304347826,363200
18,4.0229,.243963363863447,2.0489417989418,4.76587301587302,363100
39,6.1953,.158511371467953,2.39761904761905,6.90952380952381,363000
39,6.3302,.141644562334218,2.53,7.54,362800
21,7.7201,.12864742866355,3.1175,7.75375,362700
12,6.7159,.14278429372769,3.66171003717472,7.28996282527881,362700
47,6.2154,.167973586463062,2.48157248157248,5.95331695331695,362700
43,7.4897,.168692449355433,2.65207373271889,6.25576036866359,362600
23,4.1169,.189751395230847,2.36146272855134,5.54430379746835,362600
10,8.7603,.140827922077922,3.39071038251366,6.73224043715847,362500
18,6.3822,.143467933491686,2.9020979020979,7.36013986013986,362500
24,5.1292,.18552036199095,1.97368421052632,5.81578947368421,362500
34,4.8214,.182411841532434,2.20631067961165,5.5752427184466,362500
21,3.7813,.196711685261304,2.44444444444444,4.61517615176152,362500
27,3.6207,.281539888682746,1.48951686417502,3.93072014585232,362500
24,3.5078,.268493150684932,1.65024630541872,3.59605911330049,362500
32,3.18,.259277585353785,2.00618556701031,4.16701030927835,362500
41,3.1667,.329655172413793,2.7196261682243,3.38785046728972,362500
28,3.1475,.244250594766059,1.72648083623693,4.39372822299652,362500
20,2.6094,.255741127348643,3.12169312169312,5.06878306878307,362500
34,5.8283,.154872624342903,2.73937677053824,7.0056657223796,362400
13,7.7684,.123394994559304,3.02022058823529,8.44669117647059,362300
30,5.3972,.157328385899814,2.61428571428571,6.41666666666667,362300
17,5.8779,.20436974789916,2.53899480069324,5.15597920277296,362200
44,2.599,.231190150478796,2.40762463343109,4.28739002932551,362200
35,5.2803,.21799591002045,2.28709055876686,4.71098265895954,362100
45,4.8966,.168686379059622,2.57784431137725,6.17664670658683,362100
11,7.5118,.132492113564669,3.28240740740741,7.33796296296296,361900
28,6.14,.162800875273523,2.43597122302158,6.57553956834532,361900
15,5.5161,.143571785892946,2.3780487804878,8.1260162601626,361900
40,3.5322,.230320699708455,2.11812627291242,4.54073319755601,361900
36,3.5292,.277370590929913,1.63139931740614,3.72525597269625,361800
26,5.4925,.173987206823028,3.16976127320955,6.22015915119363,361700
41,4.6125,.16728855721393,2.53183520599251,6.02247191011236,361700
42,3.0625,.205801104972376,2.8,4.82666666666667,361700
20,8.19,.125870518442094,3.28799149840595,8.24017003188098,361600
27,6.4978,.142627883650953,2.59838274932615,6.71832884097035,361500
39,3.7039,.211937943728635,2.02193548387097,4.90709677419355,361500
10,7.8252,.124749128551812,3.40374331550802,8.43761140819964,361400
19,6.9473,.130895745548457,3.07645259938838,7.49949031600408,361400
44,6.235,.169553327256153,2.77297297297297,5.92972972972973,361400
25,3.8086,.241976711161602,1.99476439790576,4.6086387434555,361300
18,6.9508,.142028985507246,2.75786463298379,6.90657769304099,361200
28,4.7833,.16798418972332,2.73139158576052,6.55016181229774,361100
36,4.5486,.191870629370629,2.48617511520737,5.27188940092166,361000
45,4.4312,.177573989162151,2.15366430260047,5.67139479905437,361000
38,7.7116,.160250082263903,2.43225806451613,6.53548387096774,360900
25,7.2165,.162675101671939,2.73333333333333,5.67435897435897,360900
33,5.3727,.213347164591978,2.15146299483649,4.9776247848537,360900
26,3.3565,.254161827332559,2.20984665052462,4.16949152542373,360800
37,5.3046,.212142038946163,1.91359447004608,5.02880184331797,360700
45,5.1377,.213429256594724,2.125,4.73863636363636,360700
4,8.7974,.158246656760773,2.75342465753425,6.14611872146119,360600
30,6.448,.145752895752896,2.99358974358974,6.64102564102564,360600
37,4.337,.25164113785558,2.37306843267108,4.03532008830022,360600
31,2.8448,.228987068965517,1.86619718309859,4.35680751173709,360600
18,6.9695,.136206691272771,3.36675700090334,7.58717253839205,360400
41,2.9306,.238028169014085,2.03821656050955,4.52229299363057,360300
21,3.9489,.229868747782902,2.41989881956155,4.75379426644182,360200
25,8.5282,.141399416909621,2.93150684931507,7.8310502283105,360100
31,6.6312,.145828409359489,2.71910112359551,6.79133226324238,360100
21,5.8691,.183381088825215,2.66071428571429,6.23214285714286,360000
18,5.5456,.146182008368201,2.27358490566038,36.0754716981132,360000
25,3.6976,.307080924855491,1.98724489795918,3.53061224489796,360000
31,2.0278,.383445348425893,3.12890231621349,2.84692849949648,360000
23,6.5755,.180973209404046,2.50280898876404,5.1376404494382,359900
38,5.6152,.166374781085814,2.72377622377622,5.98951048951049,359900
26,5.1778,.19047619047619,2.85113268608414,5.09708737864078,359900
40,4.7917,.19813717188823,2.33411764705882,5.55764705882353,359900
31,6.1359,.16241610738255,2.47027027027027,6.04054054054054,359700
16,8.4952,.132949932341001,3.21445221445221,6.89044289044289,359600
48,5.2131,.150188323917137,2.46081504702194,6.65830721003135,359600
10,6.68,.139271827500884,3.9119170984456,7.32901554404145,359500
36,6.827,.147507629704985,2.71,7.02142857142857,359400
33,5.2999,.185833968012186,2.5852534562212,6.05069124423963,359400
11,7.6518,.146290322580645,2.55133928571429,6.91964285714286,359300
27,7.1882,.121799844840962,2.87058823529412,7.58235294117647,359200
25,6.6264,.140067911714771,2.87423312883436,7.22699386503067,359100
18,5.5921,.133310368584223,3.02956989247312,7.80376344086022,359100
15,4.6375,.243438914027149,1.64271653543307,4.3503937007874,359100
23,4.1898,.210452766908888,2.24191063174114,5.51309707241911,359100
5,8.1344,.145310435931308,6.30232558139535,7.04186046511628,359000
14,6.3054,.139673696776761,3.22408963585434,7.03921568627451,359000
36,5.5385,.189371980676329,2.31707317073171,5.04878048780488,359000
14,6.5964,.150170648464164,2.52049180327869,6.60450819672131,358800
23,6.5847,.122965641952984,2.86005089058524,8.44274809160305,358800
27,5.8777,.193250301325834,2.44243792325056,5.61851015801354,358800
21,8.2673,.126952570292531,2.98929336188437,7.53961456102784,358700
44,4.8684,.168045501551189,2.47784810126582,6.12025316455696,358600
48,4.4946,.186282467532468,2.57423580786026,5.37991266375546,358600
17,8.4443,.130515191545575,3.01183431952663,7.465483234714,358500
21,8.3014,.155796591069165,2.10984182776801,6.23813708260105,358500
38,6.5576,.139144342263095,2.4468085106383,7.60182370820669,358500
34,5.399,.186825667234526,2.93313069908815,5.35258358662614,358500
41,4.8977,.169482288828338,2.21753246753247,5.95779220779221,358200
46,2.4196,.262021589793916,2.38095238095238,3.88190476190476,358100
3,6.1395,.205348346235046,2.47219983883965,5.72522159548751,358000
38,5.2338,.1892832289492,2.36,5.748,358000
32,4.2333,.234362934362934,2.03963963963964,4.66666666666667,358000
25,7.0217,.12207625760974,3.2853470437018,8.02313624678663,357900
15,5,.165159734779988,2.68379446640316,6.55731225296443,357900
17,3.5352,.188975021533161,2.05901287553648,6.22854077253219,357800
37,3.625,.171835708298407,2.17857142857143,5.32589285714286,357600
18,6.5234,.168404423380727,3.02304147465438,7.2926267281106,357400
46,3.6719,.246996996996997,2.40645161290323,4.29677419354839,357400
36,4.6042,.174585635359116,2.85120350109409,5.94091903719912,357300
38,6.2673,.176233635448137,2.07777777777778,5.51666666666667,357200
20,7.167,.138841149030199,3.37950664136622,7.72865275142315,357100
17,4.3182,.190581309786608,2.02233250620347,6.74441687344913,357100
27,4.7062,.179839091339328,3.08055555555556,5.86944444444444,357000
51,4.0089,.178615830915872,2.50572082379863,5.52173913043478,357000
21,5.6091,.20326409495549,2.41437632135307,5.69978858350951,356800
34,4.7026,.22704658525554,2.28073770491803,4.53073770491803,356800
9,6.8474,.15660542432196,3.59444444444444,6.35,356700
23,6.4517,.168032786885246,2.81512605042017,7.17647058823529,356600
35,4.6293,.215281989084294,2.07222222222222,4.58055555555556,356500
25,7.0598,.1416015625,2.42857142857143,6.96598639455782,356300
44,5.4035,.175368139223561,2.32330827067669,5.61654135338346,356300
29,7.5,.135139392030241,3.14910025706941,8.16066838046273,356200
24,5.0714,.219895287958115,2.17098445595855,7.58721934369603,356100
40,5.0519,.201443298969072,1.91596638655462,5.09453781512605,356100
4,4.6932,.209309090909091,2.21040550879878,5.2601377199694,356100
17,7.9168,.127477889600488,3.20734908136483,8.60629921259843,356000
31,6.7599,.150571541190382,2.60243902439024,6.18780487804878,356000
44,6.0286,.169811320754717,2.67021276595745,6.39007092198582,356000
37,4.5987,.298701298701299,1.67239263803681,3.59018404907975,356000
16,8.1988,.130386121992166,3.08624229979466,7.3388090349076,355900
31,5.2853,.231058570660935,2.04444444444444,5.16944444444444,355900
17,7.2929,.166454891994917,2.78838174273859,6.53112033195021,355800
44,4.75,.196329254727475,2.65923566878981,5.72611464968153,355800
22,7.3463,.138833992094862,3.02587800369686,7.48243992606285,355600
16,6.1863,.145218417945691,2.69762419006479,7.31749460043197,355600
24,5.6349,.160957297043641,2.34316353887399,5.71313672922252,355600
23,7.5112,.139514731369151,3.15772870662461,7.2807570977918,355500
8,7.2707,.153497409326425,3.94517543859649,6.7719298245614,355300
26,6.0382,.197629836179854,2.15055762081784,5.33271375464684,355300
21,5.9039,.161924119241192,2.85589519650655,6.44541484716157,355300
38,2.9643,.269694161260426,1.83882149046794,3.74003466204506,355300
28,5.357,.198390894819466,2.71278825995807,5.34171907756813,355200
40,2.3375,.245469522240527,1.76190476190476,4.12925170068027,355200
14,8.3634,.134691043739875,3.50346020761246,7.4757785467128,355100
24,5.154,.186835891381346,2.78119658119658,5.79145299145299,355100
35,3.9688,.20750452079566,2.36599099099099,4.98198198198198,355100
49,4.625,.193006993006993,2.25670498084291,5.47892720306513,355000
39,3.25,.238434163701068,1.77724358974359,4.50320512820513,355000
22,7.8537,.128191489361702,3.22125813449024,8.15618221258135,354900
4,7.9338,.139830508474576,2.8832,7.9296,354700
48,5.5118,.179487179487179,3.06691449814126,5.79925650557621,354700
37,4.2944,.214158504007124,2.1677559912854,4.89324618736383,354700
26,6.7123,.151790216843167,3.11111111111111,6.67676767676768,354600
36,5.0871,.197311827956989,2.16939890710383,5.08196721311475,354500
34,6.1464,.164579606440072,2.86004514672686,6.30925507900677,354400
22,4.1473,.234855545200373,2.21739130434783,4.82608695652174,354400
40,6.3516,.17634092578986,2.4410480349345,5.94323144104804,354300
34,5,.164406779661017,3.16955017301038,6.12456747404844,354200
36,4.9,.219557195571956,1.90909090909091,4.47933884297521,354200
45,2.7266,.202921562400762,1.75491679273828,4.76399394856278,354200
27,3.9722,.237344187229713,2.20564042303173,4.6192714453584,354100
16,8.6573,.130692167577413,3.28373702422145,7.59861591695502,354000
25,2.7717,.197378277153558,2.03036876355748,5.79175704989154,354000
17,8.1397,.134532990574122,3.07211538461538,7.48076923076923,353900
41,4.0231,.253480556889102,2.06444906444906,4.33056133056133,353900
28,3.6875,.224924012158055,2.00404312668464,4.65566037735849,353900
31,4.4,.250410060142154,1.83418367346939,4.66581632653061,353800
39,3.4412,.257481162540366,1.93710691823899,4.17340521114106,353800
26,5.3922,.133642195295795,4.08333333333333,7.08585858585859,353700
18,8.3956,.120014245014245,3.08011869436202,8.33234421364985,353600
12,7.2013,.148107211936999,3.0609756097561,7.35569105691057,353600
36,5.1984,.180722891566265,3.14333333333333,5.53333333333333,353600
49,4.3977,.171113689095128,2.67676767676768,5.8047138047138,353600
34,4.0347,.198861325742172,2.46004319654428,5.3110151187905,353600
33,3.4042,.237820281486828,2.57487091222031,4.76936316695353,353600
32,2.8981,.26547685443391,2.55133928571429,4.00223214285714,353600
25,6,.139781491002571,2.73815461346633,7.76059850374065,353500
28,4.835,.172835195530726,2.8298755186722,5.94190871369295,353400
35,4.7308,.171499585749793,2.82159624413146,5.66666666666667,353400
19,6.2498,.162029718621562,3.5,6.42886178861789,353300
33,3.6629,.185150955021565,2.62852404643449,5.38308457711443,353200
13,7.3681,.152723915050785,2.88655462184874,7.58403361344538,353100
29,4.6591,.220300751879699,2.59745762711864,5.63559322033898,353100
34,4.4464,.194495412844037,2.11188811188811,5.08158508158508,353100
31,3.5909,.272157564905998,1.95695364238411,3.69867549668874,353100
19,5.2486,.193771626297578,2.91158536585366,6.16768292682927,353000
27,2.8,.225419664268585,1.7773851590106,4.42049469964664,353000
25,8.1356,.134376905875178,3.4928,7.8704,352800
42,3.1842,.225194132873167,1.88259109311741,4.69230769230769,352800
29,6.7613,.17043415859347,2.66216216216216,6.27702702702703,352700
44,6.3467,.145099703012304,2.64391691394659,6.99406528189911,352700
36,6.0176,.181485992691839,2.65330188679245,5.80896226415094,352700
39,5.9629,.165224557066337,2.88725490196078,5.94852941176471,352700
41,5.3473,.161087866108787,2.85350318471338,6.08917197452229,352700
